date,week,week_era,station,temperature,weather,holiday,number
2015-06-15,1.0,2.0,152.0,34,0,0,44.0
2015-06-15,1.0,2.0,153.0,34,0,0,52.0
2015-06-15,1.0,2.0,155.0,34,0,0,76.0
2015-06-15,1.0,2.0,156.0,34,0,0,78.0
2015-06-15,1.0,2.0,157.0,34,0,0,41.0
2015-06-15,1.0,2.0,158.0,34,0,0,44.0
2015-06-15,1.0,2.0,159.0,34,0,0,89.0
2015-06-15,1.0,2.0,160.0,34,0,0,58.0
2015-06-15,1.0,2.0,161.0,34,0,0,158.0
2015-06-15,1.0,2.0,162.0,34,0,0,71.0
2015-06-15,1.0,2.0,165.0,34,0,0,101.0
2015-06-15,1.0,2.0,169.0,34,0,0,117.0
2015-06-15,1.0,2.0,170.0,34,0,0,147.0
2015-06-15,1.0,2.0,172.0,34,0,0,52.0
2015-06-15,1.0,2.0,173.0,34,0,0,132.0
2015-06-15,1.0,2.0,175.0,34,0,0,55.0
2015-06-15,1.0,2.0,176.0,34,0,0,40.0
2015-06-15,1.0,2.0,177.0,34,0,0,65.0
2015-06-15,1.0,2.0,178.0,34,0,0,57.0
2015-06-15,1.0,2.0,179.0,34,0,0,54.0
2015-06-15,1.0,2.0,180.0,34,0,0,80.0
2015-06-15,1.0,2.0,181.0,34,0,0,109.0
2015-06-15,1.0,2.0,182.0,34,0,0,77.0
2015-06-15,1.0,2.0,183.0,34,0,0,84.0
2015-06-15,1.0,2.0,184.0,34,0,0,84.0
2015-06-15,1.0,2.0,185.0,34,0,0,85.0
2015-06-15,1.0,2.0,186.0,34,0,0,145.0
2015-06-15,1.0,2.0,187.0,34,0,0,87.0
2015-06-15,1.0,2.0,188.0,34,0,0,52.0
2015-06-15,1.0,2.0,189.0,34,0,0,14.0
2015-06-15,1.0,2.0,190.0,34,0,0,48.0
2015-06-15,1.0,2.0,191.0,34,0,0,75.0
2015-06-15,1.0,2.0,194.0,34,0,0,60.0
2015-06-15,1.0,2.0,196.0,34,0,0,30.0
2015-06-15,1.0,2.0,197.0,34,0,0,61.0
2015-06-15,1.0,2.0,199.0,34,0,0,45.0
2015-06-15,1.0,2.0,201.0,34,0,0,14.0
2015-06-15,1.0,2.0,202.0,34,0,0,53.0
2015-06-15,1.0,2.0,203.0,34,0,0,15.0
2015-06-15,1.0,2.0,204.0,34,0,0,9.0
2015-06-15,1.0,2.0,205.0,34,0,0,0.0
2015-06-15,1.0,2.0,206.0,34,0,0,4.0
2015-06-15,1.0,2.0,207.0,34,0,0,6.0
2015-06-15,1.0,2.0,208.0,34,0,0,12.0
2015-06-15,1.0,2.0,209.0,34,0,0,11.0
2015-06-15,1.0,2.0,210.0,34,0,0,22.0
2015-06-15,1.0,2.0,211.0,34,0,0,16.0
2015-06-15,1.0,2.0,212.0,34,0,0,2.0
2015-06-15,1.0,2.0,213.0,34,0,0,2.0
2015-06-15,1.0,2.0,214.0,34,0,0,2.0
2015-06-15,1.0,2.0,215.0,34,0,0,17.0
2015-06-15,1.0,2.0,216.0,34,0,0,13.0
2015-06-15,1.0,2.0,217.0,34,0,0,1.0
2015-06-15,1.0,2.0,218.0,34,0,0,2.0
2015-06-15,1.0,2.0,219.0,34,0,0,10.0
2015-06-15,1.0,2.0,220.0,34,0,0,25.0
2015-06-15,1.0,2.0,221.0,34,0,0,45.0
2015-06-15,1.0,2.0,222.0,34,0,0,44.0
2015-06-15,1.0,2.0,223.0,34,0,0,15.0
2015-06-15,1.0,2.0,224.0,34,0,0,1.0
2015-06-15,1.0,2.0,225.0,34,0,0,3.0
2015-06-15,1.0,2.0,226.0,34,0,0,4.0
2015-06-15,1.0,2.0,227.0,34,0,0,0.0
2015-06-15,1.0,2.0,228.0,34,0,0,5.0
2015-06-15,1.0,2.0,229.0,34,0,0,2.0
2015-06-15,1.0,2.0,230.0,34,0,0,5.0
2015-06-15,1.0,2.0,231.0,34,0,0,6.0
2015-06-15,1.0,2.0,232.0,34,0,0,2.0
2015-06-15,1.0,2.0,233.0,34,0,0,3.0
2015-06-15,1.0,2.0,234.0,34,0,0,0.0
2015-06-15,1.0,2.0,235.0,34,0,0,5.0
2015-06-15,1.0,2.0,236.0,34,0,0,2.0
2015-06-15,1.0,2.0,251.0,34,0,0,45.0
2015-06-15,1.0,2.0,252.0,34,0,0,10.0
2015-06-15,1.0,2.0,253.0,34,0,0,7.0
2015-06-15,1.0,2.0,254.0,34,0,0,4.0
2015-06-15,1.0,2.0,256.0,34,0,0,22.0
2015-06-15,1.0,2.0,257.0,34,0,0,4.0
2015-06-15,1.0,2.0,258.0,34,0,0,8.0
2015-06-15,1.0,2.0,259.0,34,0,0,20.0
2015-06-15,1.0,2.0,260.0,34,0,0,12.0
2015-06-15,1.0,2.0,261.0,34,0,0,11.0
2015-06-15,1.0,2.0,262.0,34,0,0,11.0
2015-06-15,1.0,2.0,263.0,34,0,0,22.0
2015-06-15,1.0,2.0,264.0,34,0,0,7.0
2015-06-15,1.0,2.0,265.0,34,0,0,19.0
2015-06-15,1.0,2.0,266.0,34,0,0,28.0
2015-06-15,1.0,2.0,267.0,34,0,0,32.0
2015-06-15,1.0,2.0,269.0,34,0,0,62.0
2015-06-15,1.0,2.0,270.0,34,0,0,65.0
2015-06-15,1.0,2.0,271.0,34,0,0,8.0
2015-06-15,1.0,2.0,272.0,34,0,0,15.0
2015-06-15,1.0,2.0,273.0,34,0,0,7.0
2015-06-15,1.0,2.0,274.0,34,0,0,22.0
2015-06-15,1.0,2.0,275.0,34,0,0,25.0
2015-06-15,1.0,2.0,276.0,34,0,0,7.0
2015-06-15,1.0,2.0,300.0,34,0,0,25.0
2015-06-15,1.0,2.0,301.0,34,0,0,34.0
2015-06-15,1.0,2.0,302.0,34,0,0,32.0
2015-06-15,1.0,2.0,303.0,34,0,0,32.0
2015-06-15,1.0,2.0,304.0,34,0,0,13.0
2015-06-15,1.0,2.0,305.0,34,0,0,45.0
2015-06-15,1.0,2.0,306.0,34,0,0,40.0
2015-06-15,1.0,2.0,308.0,34,0,0,13.0
2015-06-15,1.0,2.0,309.0,34,0,0,16.0
2015-06-15,1.0,2.0,310.0,34,0,0,56.0
2015-06-15,1.0,2.0,311.0,34,0,0,40.0
2015-06-15,1.0,2.0,312.0,34,0,0,54.0
2015-06-15,1.0,2.0,313.0,34,0,0,82.0
2015-06-15,1.0,2.0,314.0,34,0,0,45.0
2015-06-15,1.0,2.0,315.0,34,0,0,18.0
2015-06-15,1.0,2.0,316.0,34,0,0,9.0
2015-06-15,1.0,2.0,317.0,34,0,0,9.0
2015-06-15,1.0,2.0,318.0,34,0,0,14.0
2015-06-15,1.0,2.0,319.0,34,0,0,45.0
2015-06-15,1.0,2.0,320.0,34,0,0,71.0
2015-06-15,1.0,2.0,321.0,34,0,0,71.0
2015-06-15,1.0,2.0,322.0,34,0,0,106.0
2015-06-15,1.0,2.0,323.0,34,0,0,39.0
2015-06-16,2.0,2.0,1.0,33,1,0,52.0
2015-06-16,2.0,2.0,2.0,33,1,0,23.0
2015-06-16,2.0,2.0,3.0,33,1,0,47.0
2015-06-16,2.0,2.0,5.0,33,1,0,62.0
2015-06-16,2.0,2.0,6.0,33,1,0,39.0
2015-06-16,2.0,2.0,7.0,33,1,0,51.0
2015-06-16,2.0,2.0,8.0,33,1,0,96.0
2015-06-16,2.0,2.0,9.0,33,1,0,61.0
2015-06-16,2.0,2.0,10.0,33,1,0,48.0
2015-06-16,2.0,2.0,11.0,33,1,0,15.0
2015-06-16,2.0,2.0,12.0,33,1,0,19.0
2015-06-16,2.0,2.0,13.0,33,1,0,10.0
2015-06-16,2.0,2.0,14.0,33,1,0,35.0
2015-06-16,2.0,2.0,15.0,33,1,0,36.0
2015-06-16,2.0,2.0,16.0,33,1,0,52.0
2015-06-16,2.0,2.0,17.0,33,1,0,74.0
2015-06-16,2.0,2.0,18.0,33,1,0,32.0
2015-06-16,2.0,2.0,19.0,33,1,0,60.0
2015-06-16,2.0,2.0,20.0,33,1,0,40.0
2015-06-16,2.0,2.0,21.0,33,1,0,21.0
2015-06-16,2.0,2.0,22.0,33,1,0,13.0
2015-06-16,2.0,2.0,23.0,33,1,0,12.0
2015-06-16,2.0,2.0,24.0,33,1,0,9.0
2015-06-16,2.0,2.0,25.0,33,1,0,15.0
2015-06-16,2.0,2.0,26.0,33,1,0,4.0
2015-06-16,2.0,2.0,27.0,33,1,0,28.0
2015-06-16,2.0,2.0,28.0,33,1,0,16.0
2015-06-16,2.0,2.0,29.0,33,1,0,13.0
2015-06-16,2.0,2.0,30.0,33,1,0,25.0
2015-06-16,2.0,2.0,31.0,33,1,0,20.0
2015-06-16,2.0,2.0,32.0,33,1,0,11.0
2015-06-16,2.0,2.0,33.0,33,1,0,6.0
2015-06-16,2.0,2.0,34.0,33,1,0,40.0
2015-06-16,2.0,2.0,35.0,33,1,0,20.0
2015-06-16,2.0,2.0,36.0,33,1,0,29.0
2015-06-16,2.0,2.0,37.0,33,1,0,40.0
2015-06-16,2.0,2.0,38.0,33,1,0,49.0
2015-06-16,2.0,2.0,39.0,33,1,0,67.0
2015-06-16,2.0,2.0,40.0,33,1,0,34.0
2015-06-16,2.0,2.0,41.0,33,1,0,87.0
2015-06-16,2.0,2.0,42.0,33,1,0,70.0
2015-06-16,2.0,2.0,43.0,33,1,0,38.0
2015-06-16,2.0,2.0,44.0,33,1,0,69.0
2015-06-16,2.0,2.0,45.0,33,1,0,33.0
2015-06-16,2.0,2.0,46.0,33,1,0,30.0
2015-06-16,2.0,2.0,47.0,33,1,0,26.0
2015-06-16,2.0,2.0,48.0,33,1,0,25.0
2015-06-16,2.0,2.0,49.0,33,1,0,42.0
2015-06-16,2.0,2.0,50.0,33,1,0,87.0
2015-06-16,2.0,2.0,51.0,33,1,0,47.0
2015-06-16,2.0,2.0,52.0,33,1,0,20.0
2015-06-16,2.0,2.0,53.0,33,1,0,73.0
2015-06-16,2.0,2.0,54.0,33,1,0,18.0
2015-06-16,2.0,2.0,55.0,33,1,0,41.0
2015-06-16,2.0,2.0,56.0,33,1,0,64.0
2015-06-16,2.0,2.0,57.0,33,1,0,29.0
2015-06-16,2.0,2.0,58.0,33,1,0,117.0
2015-06-16,2.0,2.0,60.0,33,1,0,70.0
2015-06-16,2.0,2.0,62.0,33,1,0,52.0
2015-06-16,2.0,2.0,63.0,33,1,0,12.0
2015-06-16,2.0,2.0,64.0,33,1,0,7.0
2015-06-16,2.0,2.0,65.0,33,1,0,35.0
2015-06-16,2.0,2.0,66.0,33,1,0,74.0
2015-06-16,2.0,2.0,67.0,33,1,0,63.0
2015-06-16,2.0,2.0,68.0,33,1,0,23.0
2015-06-16,2.0,2.0,69.0,33,1,0,34.0
2015-06-16,2.0,2.0,70.0,33,1,0,59.0
2015-06-16,2.0,2.0,71.0,33,1,0,47.0
2015-06-16,2.0,2.0,72.0,33,1,0,1.0
2015-06-16,2.0,2.0,73.0,33,1,0,48.0
2015-06-16,2.0,2.0,74.0,33,1,0,41.0
2015-06-16,2.0,2.0,75.0,33,1,0,24.0
2015-06-16,2.0,2.0,76.0,33,1,0,40.0
2015-06-16,2.0,2.0,77.0,33,1,0,14.0
2015-06-16,2.0,2.0,78.0,33,1,0,21.0
2015-06-16,2.0,2.0,79.0,33,1,0,10.0
2015-06-16,2.0,2.0,80.0,33,1,0,10.0
2015-06-16,2.0,2.0,81.0,33,1,0,19.0
2015-06-16,2.0,2.0,82.0,33,1,0,6.0
2015-06-16,2.0,2.0,83.0,33,1,0,6.0
2015-06-16,2.0,2.0,84.0,33,1,0,7.0
2015-06-16,2.0,2.0,85.0,33,1,0,7.0
2015-06-16,2.0,2.0,86.0,33,1,0,24.0
2015-06-16,2.0,2.0,87.0,33,1,0,11.0
2015-06-16,2.0,2.0,88.0,33,1,0,25.0
2015-06-16,2.0,2.0,89.0,33,1,0,1.0
2015-06-16,2.0,2.0,90.0,33,1,0,28.0
2015-06-16,2.0,2.0,91.0,33,1,0,7.0
2015-06-16,2.0,2.0,101.0,33,1,0,36.0
2015-06-16,2.0,2.0,102.0,33,1,0,30.0
2015-06-16,2.0,2.0,103.0,33,1,0,19.0
2015-06-16,2.0,2.0,104.0,33,1,0,29.0
2015-06-16,2.0,2.0,105.0,33,1,0,25.0
2015-06-16,2.0,2.0,106.0,33,1,0,41.0
2015-06-16,2.0,2.0,107.0,33,1,0,38.0
2015-06-16,2.0,2.0,108.0,33,1,0,54.0
2015-06-16,2.0,2.0,109.0,33,1,0,57.0
2015-06-16,2.0,2.0,110.0,33,1,0,52.0
2015-06-16,2.0,2.0,111.0,33,1,0,42.0
2015-06-16,2.0,2.0,112.0,33,1,0,31.0
2015-06-16,2.0,2.0,113.0,33,1,0,41.0
2015-06-16,2.0,2.0,114.0,33,1,0,50.0
2015-06-16,2.0,2.0,115.0,33,1,0,18.0
2015-06-16,2.0,2.0,116.0,33,1,0,14.0
2015-06-16,2.0,2.0,117.0,33,1,0,26.0
2015-06-16,2.0,2.0,118.0,33,1,0,9.0
2015-06-16,2.0,2.0,119.0,33,1,0,22.0
2015-06-16,2.0,2.0,120.0,33,1,0,44.0
2015-06-16,2.0,2.0,121.0,33,1,0,40.0
2015-06-16,2.0,2.0,122.0,33,1,0,33.0
2015-06-16,2.0,2.0,123.0,33,1,0,21.0
2015-06-16,2.0,2.0,124.0,33,1,0,34.0
2015-06-16,2.0,2.0,125.0,33,1,0,31.0
2015-06-16,2.0,2.0,126.0,33,1,0,47.0
2015-06-16,2.0,2.0,127.0,33,1,0,34.0
2015-06-16,2.0,2.0,128.0,33,1,0,25.0
2015-06-16,2.0,2.0,129.0,33,1,0,41.0
2015-06-16,2.0,2.0,130.0,33,1,0,9.0
2015-06-16,2.0,2.0,131.0,33,1,0,37.0
2015-06-16,2.0,2.0,132.0,33,1,0,60.0
2015-06-16,2.0,2.0,133.0,33,1,0,49.0
2015-06-16,2.0,2.0,134.0,33,1,0,0.0
2015-06-16,2.0,2.0,135.0,33,1,0,113.0
2015-06-16,2.0,2.0,136.0,33,1,0,73.0
2015-06-16,2.0,2.0,137.0,33,1,0,48.0
2015-06-16,2.0,2.0,138.0,33,1,0,17.0
2015-06-16,2.0,2.0,139.0,33,1,0,40.0
2015-06-16,2.0,2.0,140.0,33,1,0,31.0
2015-06-16,2.0,2.0,141.0,33,1,0,59.0
2015-06-16,2.0,2.0,142.0,33,1,0,33.0
2015-06-16,2.0,2.0,143.0,33,1,0,61.0
2015-06-16,2.0,2.0,144.0,33,1,0,32.0
2015-06-16,2.0,2.0,145.0,33,1,0,62.0
2015-06-16,2.0,2.0,146.0,33,1,0,66.0
2015-06-16,2.0,2.0,148.0,33,1,0,28.0
2015-06-16,2.0,2.0,149.0,33,1,0,106.0
2015-06-16,2.0,2.0,150.0,33,1,0,61.0
2015-06-16,2.0,2.0,151.0,33,1,0,19.0
2015-06-16,2.0,2.0,152.0,33,1,0,28.0
2015-06-16,2.0,2.0,153.0,33,1,0,50.0
2015-06-16,2.0,2.0,155.0,33,1,0,71.0
2015-06-16,2.0,2.0,156.0,33,1,0,57.0
2015-06-16,2.0,2.0,157.0,33,1,0,34.0
2015-06-16,2.0,2.0,158.0,33,1,0,41.0
2015-06-16,2.0,2.0,159.0,33,1,0,62.0
2015-06-16,2.0,2.0,160.0,33,1,0,59.0
2015-06-16,2.0,2.0,161.0,33,1,0,133.0
2015-06-16,2.0,2.0,162.0,33,1,0,50.0
2015-06-16,2.0,2.0,165.0,33,1,0,102.0
2015-06-16,2.0,2.0,169.0,33,1,0,101.0
2015-06-16,2.0,2.0,170.0,33,1,0,122.0
2015-06-16,2.0,2.0,172.0,33,1,0,31.0
2015-06-16,2.0,2.0,173.0,33,1,0,112.0
2015-06-16,2.0,2.0,175.0,33,1,0,30.0
2015-06-16,2.0,2.0,176.0,33,1,0,46.0
2015-06-16,2.0,2.0,177.0,33,1,0,41.0
2015-06-16,2.0,2.0,178.0,33,1,0,56.0
2015-06-16,2.0,2.0,179.0,33,1,0,49.0
2015-06-16,2.0,2.0,180.0,33,1,0,66.0
2015-06-16,2.0,2.0,181.0,33,1,0,86.0
2015-06-16,2.0,2.0,182.0,33,1,0,79.0
2015-06-16,2.0,2.0,183.0,33,1,0,73.0
2015-06-16,2.0,2.0,184.0,33,1,0,66.0
2015-06-16,2.0,2.0,185.0,33,1,0,77.0
2015-06-16,2.0,2.0,186.0,33,1,0,109.0
2015-06-16,2.0,2.0,187.0,33,1,0,56.0
2015-06-16,2.0,2.0,188.0,33,1,0,50.0
2015-06-16,2.0,2.0,189.0,33,1,0,13.0
2015-06-16,2.0,2.0,190.0,33,1,0,55.0
2015-06-16,2.0,2.0,191.0,33,1,0,55.0
2015-06-16,2.0,2.0,194.0,33,1,0,56.0
2015-06-16,2.0,2.0,196.0,33,1,0,25.0
2015-06-16,2.0,2.0,197.0,33,1,0,46.0
2015-06-16,2.0,2.0,199.0,33,1,0,39.0
2015-06-16,2.0,2.0,201.0,33,1,0,8.0
2015-06-16,2.0,2.0,202.0,33,1,0,32.0
2015-06-16,2.0,2.0,203.0,33,1,0,21.0
2015-06-16,2.0,2.0,204.0,33,1,0,13.0
2015-06-16,2.0,2.0,205.0,33,1,0,1.0
2015-06-16,2.0,2.0,206.0,33,1,0,2.0
2015-06-16,2.0,2.0,207.0,33,1,0,9.0
2015-06-16,2.0,2.0,208.0,33,1,0,7.0
2015-06-16,2.0,2.0,209.0,33,1,0,4.0
2015-06-16,2.0,2.0,210.0,33,1,0,15.0
2015-06-16,2.0,2.0,211.0,33,1,0,20.0
2015-06-16,2.0,2.0,212.0,33,1,0,2.0
2015-06-16,2.0,2.0,213.0,33,1,0,2.0
2015-06-16,2.0,2.0,214.0,33,1,0,5.0
2015-06-16,2.0,2.0,215.0,33,1,0,21.0
2015-06-16,2.0,2.0,216.0,33,1,0,15.0
2015-06-16,2.0,2.0,217.0,33,1,0,0.0
2015-06-16,2.0,2.0,218.0,33,1,0,2.0
2015-06-16,2.0,2.0,219.0,33,1,0,4.0
2015-06-16,2.0,2.0,220.0,33,1,0,16.0
2015-06-16,2.0,2.0,221.0,33,1,0,43.0
2015-06-16,2.0,2.0,222.0,33,1,0,30.0
2015-06-16,2.0,2.0,223.0,33,1,0,7.0
2015-06-16,2.0,2.0,224.0,33,1,0,4.0
2015-06-16,2.0,2.0,225.0,33,1,0,1.0
2015-06-16,2.0,2.0,226.0,33,1,0,2.0
2015-06-16,2.0,2.0,227.0,33,1,0,0.0
2015-06-16,2.0,2.0,228.0,33,1,0,2.0
2015-06-16,2.0,2.0,229.0,33,1,0,0.0
2015-06-16,2.0,2.0,230.0,33,1,0,4.0
2015-06-16,2.0,2.0,231.0,33,1,0,5.0
2015-06-16,2.0,2.0,232.0,33,1,0,1.0
2015-06-16,2.0,2.0,233.0,33,1,0,0.0
2015-06-16,2.0,2.0,234.0,33,1,0,0.0
2015-06-16,2.0,2.0,235.0,33,1,0,2.0
2015-06-16,2.0,2.0,236.0,33,1,0,2.0
2015-06-16,2.0,2.0,251.0,33,1,0,46.0
2015-06-16,2.0,2.0,252.0,33,1,0,18.0
2015-06-16,2.0,2.0,253.0,33,1,0,9.0
2015-06-16,2.0,2.0,254.0,33,1,0,3.0
2015-06-16,2.0,2.0,256.0,33,1,0,22.0
2015-06-16,2.0,2.0,257.0,33,1,0,3.0
2015-06-16,2.0,2.0,258.0,33,1,0,4.0
2015-06-16,2.0,2.0,259.0,33,1,0,10.0
2015-06-16,2.0,2.0,260.0,33,1,0,8.0
2015-06-16,2.0,2.0,261.0,33,1,0,11.0
2015-06-16,2.0,2.0,262.0,33,1,0,11.0
2015-06-16,2.0,2.0,263.0,33,1,0,30.0
2015-06-16,2.0,2.0,264.0,33,1,0,6.0
2015-06-16,2.0,2.0,265.0,33,1,0,16.0
2015-06-16,2.0,2.0,266.0,33,1,0,21.0
2015-06-16,2.0,2.0,267.0,33,1,0,20.0
2015-06-16,2.0,2.0,269.0,33,1,0,54.0
2015-06-16,2.0,2.0,270.0,33,1,0,60.0
2015-06-16,2.0,2.0,271.0,33,1,0,6.0
2015-06-16,2.0,2.0,272.0,33,1,0,11.0
2015-06-16,2.0,2.0,273.0,33,1,0,3.0
2015-06-16,2.0,2.0,274.0,33,1,0,17.0
2015-06-16,2.0,2.0,275.0,33,1,0,23.0
2015-06-16,2.0,2.0,276.0,33,1,0,15.0
2015-06-16,2.0,2.0,300.0,33,1,0,24.0
2015-06-16,2.0,2.0,301.0,33,1,0,26.0
2015-06-16,2.0,2.0,302.0,33,1,0,32.0
2015-06-16,2.0,2.0,303.0,33,1,0,33.0
2015-06-16,2.0,2.0,304.0,33,1,0,3.0
2015-06-16,2.0,2.0,305.0,33,1,0,33.0
2015-06-16,2.0,2.0,306.0,33,1,0,23.0
2015-06-16,2.0,2.0,308.0,33,1,0,22.0
2015-06-16,2.0,2.0,309.0,33,1,0,9.0
2015-06-16,2.0,2.0,310.0,33,1,0,54.0
2015-06-16,2.0,2.0,311.0,33,1,0,39.0
2015-06-16,2.0,2.0,312.0,33,1,0,44.0
2015-06-16,2.0,2.0,313.0,33,1,0,69.0
2015-06-16,2.0,2.0,314.0,33,1,0,51.0
2015-06-16,2.0,2.0,315.0,33,1,0,19.0
2015-06-16,2.0,2.0,316.0,33,1,0,6.0
2015-06-16,2.0,2.0,317.0,33,1,0,13.0
2015-06-16,2.0,2.0,318.0,33,1,0,20.0
2015-06-16,2.0,2.0,319.0,33,1,0,38.0
2015-06-16,2.0,2.0,320.0,33,1,0,57.0
2015-06-16,2.0,2.0,321.0,33,1,0,53.0
2015-06-16,2.0,2.0,322.0,33,1,0,91.0
2015-06-16,2.0,2.0,323.0,33,1,0,50.0
2015-06-17,3.0,2.0,1.0,31,1,0,61.0
2015-06-17,3.0,2.0,2.0,31,1,0,23.0
2015-06-17,3.0,2.0,3.0,31,1,0,45.0
2015-06-17,3.0,2.0,5.0,31,1,0,65.0
2015-06-17,3.0,2.0,6.0,31,1,0,49.0
2015-06-17,3.0,2.0,7.0,31,1,0,41.0
2015-06-17,3.0,2.0,8.0,31,1,0,92.0
2015-06-17,3.0,2.0,9.0,31,1,0,78.0
2015-06-17,3.0,2.0,10.0,31,1,0,38.0
2015-06-17,3.0,2.0,11.0,31,1,0,42.0
2015-06-17,3.0,2.0,12.0,31,1,0,30.0
2015-06-17,3.0,2.0,13.0,31,1,0,4.0
2015-06-17,3.0,2.0,14.0,31,1,0,17.0
2015-06-17,3.0,2.0,15.0,31,1,0,53.0
2015-06-17,3.0,2.0,16.0,31,1,0,68.0
2015-06-17,3.0,2.0,17.0,31,1,0,79.0
2015-06-17,3.0,2.0,18.0,31,1,0,36.0
2015-06-17,3.0,2.0,19.0,31,1,0,72.0
2015-06-17,3.0,2.0,20.0,31,1,0,39.0
2015-06-17,3.0,2.0,21.0,31,1,0,19.0
2015-06-17,3.0,2.0,22.0,31,1,0,13.0
2015-06-17,3.0,2.0,23.0,31,1,0,17.0
2015-06-17,3.0,2.0,24.0,31,1,0,3.0
2015-06-17,3.0,2.0,25.0,31,1,0,18.0
2015-06-17,3.0,2.0,26.0,31,1,0,2.0
2015-06-17,3.0,2.0,27.0,31,1,0,32.0
2015-06-17,3.0,2.0,28.0,31,1,0,27.0
2015-06-17,3.0,2.0,29.0,31,1,0,13.0
2015-06-17,3.0,2.0,30.0,31,1,0,23.0
2015-06-17,3.0,2.0,31.0,31,1,0,25.0
2015-06-17,3.0,2.0,32.0,31,1,0,28.0
2015-06-17,3.0,2.0,33.0,31,1,0,7.0
2015-06-17,3.0,2.0,34.0,31,1,0,40.0
2015-06-17,3.0,2.0,35.0,31,1,0,24.0
2015-06-17,3.0,2.0,36.0,31,1,0,28.0
2015-06-17,3.0,2.0,37.0,31,1,0,43.0
2015-06-17,3.0,2.0,38.0,31,1,0,32.0
2015-06-17,3.0,2.0,39.0,31,1,0,61.0
2015-06-17,3.0,2.0,40.0,31,1,0,24.0
2015-06-17,3.0,2.0,41.0,31,1,0,74.0
2015-06-17,3.0,2.0,42.0,31,1,0,64.0
2015-06-17,3.0,2.0,43.0,31,1,0,53.0
2015-06-17,3.0,2.0,44.0,31,1,0,57.0
2015-06-17,3.0,2.0,45.0,31,1,0,33.0
2015-06-17,3.0,2.0,46.0,31,1,0,23.0
2015-06-17,3.0,2.0,47.0,31,1,0,25.0
2015-06-17,3.0,2.0,48.0,31,1,0,28.0
2015-06-17,3.0,2.0,49.0,31,1,0,28.0
2015-06-17,3.0,2.0,50.0,31,1,0,74.0
2015-06-17,3.0,2.0,51.0,31,1,0,33.0
2015-06-17,3.0,2.0,52.0,31,1,0,18.0
2015-06-17,3.0,2.0,53.0,31,1,0,54.0
2015-06-17,3.0,2.0,54.0,31,1,0,33.0
2015-06-17,3.0,2.0,55.0,31,1,0,43.0
2015-06-17,3.0,2.0,56.0,31,1,0,56.0
2015-06-17,3.0,2.0,57.0,31,1,0,25.0
2015-06-17,3.0,2.0,58.0,31,1,0,110.0
2015-06-17,3.0,2.0,60.0,31,1,0,56.0
2015-06-17,3.0,2.0,62.0,31,1,0,48.0
2015-06-17,3.0,2.0,63.0,31,1,0,22.0
2015-06-17,3.0,2.0,64.0,31,1,0,7.0
2015-06-17,3.0,2.0,65.0,31,1,0,28.0
2015-06-17,3.0,2.0,66.0,31,1,0,70.0
2015-06-17,3.0,2.0,67.0,31,1,0,48.0
2015-06-17,3.0,2.0,68.0,31,1,0,35.0
2015-06-17,3.0,2.0,69.0,31,1,0,21.0
2015-06-17,3.0,2.0,70.0,31,1,0,42.0
2015-06-17,3.0,2.0,71.0,31,1,0,35.0
2015-06-17,3.0,2.0,72.0,31,1,0,1.0
2015-06-17,3.0,2.0,73.0,31,1,0,26.0
2015-06-17,3.0,2.0,74.0,31,1,0,40.0
2015-06-17,3.0,2.0,75.0,31,1,0,12.0
2015-06-17,3.0,2.0,76.0,31,1,0,52.0
2015-06-17,3.0,2.0,77.0,31,1,0,8.0
2015-06-17,3.0,2.0,78.0,31,1,0,38.0
2015-06-17,3.0,2.0,79.0,31,1,0,10.0
2015-06-17,3.0,2.0,80.0,31,1,0,8.0
2015-06-17,3.0,2.0,81.0,31,1,0,17.0
2015-06-17,3.0,2.0,82.0,31,1,0,3.0
2015-06-17,3.0,2.0,83.0,31,1,0,6.0
2015-06-17,3.0,2.0,84.0,31,1,0,10.0
2015-06-17,3.0,2.0,85.0,31,1,0,4.0
2015-06-17,3.0,2.0,86.0,31,1,0,25.0
2015-06-17,3.0,2.0,87.0,31,1,0,4.0
2015-06-17,3.0,2.0,88.0,31,1,0,28.0
2015-06-17,3.0,2.0,89.0,31,1,0,2.0
2015-06-17,3.0,2.0,90.0,31,1,0,23.0
2015-06-17,3.0,2.0,91.0,31,1,0,11.0
2015-06-17,3.0,2.0,101.0,31,1,0,34.0
2015-06-17,3.0,2.0,102.0,31,1,0,21.0
2015-06-17,3.0,2.0,103.0,31,1,0,20.0
2015-06-17,3.0,2.0,104.0,31,1,0,22.0
2015-06-17,3.0,2.0,105.0,31,1,0,24.0
2015-06-17,3.0,2.0,106.0,31,1,0,42.0
2015-06-17,3.0,2.0,107.0,31,1,0,49.0
2015-06-17,3.0,2.0,108.0,31,1,0,39.0
2015-06-17,3.0,2.0,109.0,31,1,0,65.0
2015-06-17,3.0,2.0,110.0,31,1,0,49.0
2015-06-17,3.0,2.0,111.0,31,1,0,47.0
2015-06-17,3.0,2.0,112.0,31,1,0,28.0
2015-06-17,3.0,2.0,113.0,31,1,0,28.0
2015-06-17,3.0,2.0,114.0,31,1,0,53.0
2015-06-17,3.0,2.0,115.0,31,1,0,17.0
2015-06-17,3.0,2.0,116.0,31,1,0,13.0
2015-06-17,3.0,2.0,117.0,31,1,0,21.0
